2015-09-24 09:21:49,721 [main] INFO  z.s.s.d.jpa.SampleDataJpaApplication [Line:47 ] - Starting SampleDataJpaApplication on Company with PID 28826 (/home/fgq/develop/eclipse/work/spring-boot/sample-data-jpa/target/classes started by fgq in /home/fgq/develop/eclipse/work/spring-boot/sample-data-jpa)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:281) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:199) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor.postProcessBeforeInitialization(ConfigurationClassPostProcessor.java:418) ~[spring-context-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.applyBeanPostProcessorsBeforeInitialization(AbstractAutowireCapableBeanFactory.java:408) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1566) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:539) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	... 36 common frames omitted
2015-09-24 09:55:48,243 [main] ERROR o.s.boot.SpringApplication [Line:338] - Application startup failed
org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'customerStringController': Injection of autowired dependencies failed; nested exception is org.springframework.beans.factory.BeanCreationException: Could not autowire field: private org.springframework.data.redis.core.RedisTemplate zx.soft.sample.data.jpa.web.CustomerStringController.redisTemplate; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'jsonRedisTemplate' defined in class path resource [zx/soft/sample/data/jpa/configuration/RedisConfiguration.class]: Invocation of init method failed; nested exception is java.lang.IllegalArgumentException: RedisConnectionFactory is required
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.postProcessPropertyValues(AutowiredAnnotationBeanPostProcessor.java:334) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1210) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:537) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:476) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory$1.getObject(AbstractBeanFactory.java:303) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:230) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:299) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:194) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:755) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:757) ~[spring-context-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:480) ~[spring-context-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.refresh(EmbeddedWebApplicationContext.java:118) ~[spring-boot-1.2.5.RELEASE.jar:1.2.5.RELEASE]
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:686) [spring-boot-1.2.5.RELEASE.jar:1.2.5.RELEASE]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:320) [spring-boot-1.2.5.RELEASE.jar:1.2.5.RELEASE]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:957) [spring-boot-1.2.5.RELEASE.jar:1.2.5.RELEASE]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:946) [spring-boot-1.2.5.RELEASE.jar:1.2.5.RELEASE]
	at zx.soft.sample.data.jpa.SampleDataJpaApplication.main(SampleDataJpaApplication.java:17) [classes/:na]
Caused by: org.springframework.beans.factory.BeanCreationException: Could not autowire field: private org.springframework.data.redis.core.RedisTemplate zx.soft.sample.data.jpa.web.CustomerStringController.redisTemplate; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'jsonRedisTemplate' defined in class path resource [zx/soft/sample/data/jpa/configuration/RedisConfiguration.class]: Invocation of init method failed; nested exception is java.lang.IllegalArgumentException: RedisConnectionFactory is required
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:561) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.annotation.InjectionMetadata.inject(InjectionMetadata.java:88) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.postProcessPropertyValues(AutowiredAnnotationBeanPostProcessor.java:331) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	... 16 common frames omitted
Caused by: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'jsonRedisTemplate' defined in class path resource [zx/soft/sample/data/jpa/configuration/RedisConfiguration.class]: Invocation of init method failed; nested exception is java.lang.IllegalArgumentException: RedisConnectionFactory is required
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1574) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:539) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:476) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory$1.getObject(AbstractBeanFactory.java:303) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:230) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:299) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:194) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.findAutowireCandidates(DefaultListableBeanFactory.java:1120) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1044) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:942) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:533) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	... 18 common frames omitted
Caused by: java.lang.IllegalArgumentException: RedisConnectionFactory is required
	at org.springframework.util.Assert.notNull(Assert.java:112) ~[spring-core-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.data.redis.core.RedisAccessor.afterPropertiesSet(RedisAccessor.java:37) ~[spring-data-redis-1.4.3.RELEASE.jar:1.4.3.RELEASE]
	at org.springframework.data.redis.core.RedisTemplate.afterPropertiesSet(RedisTemplate.java:106) ~[spring-data-redis-1.4.3.RELEASE.jar:1.4.3.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeInitMethods(AbstractAutowireCapableBeanFactory.java:1633) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1570) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	... 28 common frames omitted
2015-09-24 09:59:42,031 [main] INFO  z.s.s.d.jpa.SampleDataJpaApplication [Line:47 ] - Starting SampleDataJpaApplication on Company with PID 30337 (/home/fgq/develop/eclipse/work/spring-boot/sample-data-jpa/target/classes started by fgq in /home/fgq/develop/eclipse/work/spring-boot/sample-data-jpa)
2015-09-24 09:59:42,064 [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext [Line:510] - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@19dc67c2: startup date [Thu Sep 24 09:59:42 CST 2015]; root of context hierarchy
2015-09-24 09:59:42,759 [main] INFO  o.s.b.f.s.DefaultListableBeanFactory [Line:822] - Overriding bean definition for bean 'beanNameViewResolver': replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration; factoryMethodName=beanNameViewResolver; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/web/ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter; factoryMethodName=beanNameViewResolver; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/web/WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter.class]]
2015-09-24 09:59:43,154 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [Line:309] - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [class org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$ff89edea] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-09-24 09:59:43,172 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [Line:309] - Bean 'transactionAttributeSource' of type [class org.springframework.transaction.annotation.AnnotationTransactionAttributeSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-09-24 09:59:43,182 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [Line:309] - Bean 'transactionInterceptor' of type [class org.springframework.transaction.interceptor.TransactionInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-09-24 09:59:43,186 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [Line:309] - Bean 'org.springframework.transaction.config.internalTransactionAdvisor' of type [class org.springframework.transaction.interceptor.BeanFactoryTransactionAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-09-24 09:59:43,507 [main] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer [Line:79 ] - Tomcat initialized with port(s): 8900 (http)
2015-09-24 09:59:43,693 [main] INFO  o.a.catalina.core.StandardService [Line:180] - Starting service Tomcat
2015-09-24 09:59:43,695 [main] INFO  o.a.catalina.core.StandardEngine [Line:180] - Starting Servlet Engine: Apache Tomcat/8.0.23
2015-09-24 09:59:43,777 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] [Line:180] - Initializing Spring embedded WebApplicationContext
2015-09-24 09:59:43,778 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader [Line:268] - Root WebApplicationContext: initialization completed in 1714 ms
2015-09-24 09:59:44,933 [localhost-startStop-1] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean [Line:339] - Building JPA container EntityManagerFactory for persistence unit 'default'
2015-09-24 09:59:45,982 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: Ant [pattern='/css/**'], []
2015-09-24 09:59:45,983 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: Ant [pattern='/js/**'], []
2015-09-24 09:59:45,983 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: Ant [pattern='/images/**'], []
2015-09-24 09:59:45,983 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: Ant [pattern='/**/favicon.ico'], []
2015-09-24 09:59:45,983 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: Ant [pattern='/error'], []
2015-09-24 09:59:46,009 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/**']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3aee4207, org.springframework.security.web.context.SecurityContextPersistenceFilter@4a8729b7, org.springframework.security.web.header.HeaderWriterFilter@5f685989, org.springframework.security.web.authentication.logout.LogoutFilter@1e80139b, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@2695fee, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@28850e0d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@282fc39f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@63e15542, org.springframework.security.web.session.SessionManagementFilter@1e51203c, org.springframework.security.web.access.ExceptionTranslationFilter@7bc3d8eb, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1c91aef1]
2015-09-24 09:59:46,271 [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean [Line:286] - Mapping filter: 'characterEncodingFilter' to: [/*]
2015-09-24 09:59:46,272 [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean [Line:286] - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2015-09-24 09:59:46,272 [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean [Line:286] - Mapping filter: 'springSecurityFilterChain' to: [/*]
2015-09-24 09:59:46,272 [localhost-startStop-1] INFO  o.s.b.c.e.ServletRegistrationBean [Line:188] - Mapping servlet: 'dispatcherServlet' to [/]
2015-09-24 09:59:46,379 [main] WARN  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext [Line:487] - Exception encountered during context initialization - cancelling refresh attempt
org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'customerStringController': Injection of autowired dependencies failed; nested exception is org.springframework.beans.factory.BeanCreationException: Could not autowire field: private org.springframework.data.redis.core.RedisTemplate zx.soft.sample.data.jpa.web.CustomerStringController.redisTemplate; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'jsonRedisTemplate' defined in class path resource [zx/soft/sample/data/jpa/configuration/AppConfiguration.class]: Invocation of init method failed; nested exception is java.lang.IllegalArgumentException: RedisConnectionFactory is required
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.postProcessPropertyValues(AutowiredAnnotationBeanPostProcessor.java:334) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1210) ~[spring-beans-4.1.7.RELEASE.jar:4.1.7.RELEASE]
